adsh,tag,ddate,qtrs,value,footnote,cik,name,sic,form
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,188515000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,439000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,791000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,378104000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,26000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,0.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,197521000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,125000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,17040000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,8261000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,514086000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,8000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,31930000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,186910000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,2517000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,5014000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,1841000000.0000,(2) Turkey includes all countries in which Garanti BBVA operates.,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,42204000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,159355000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,22658000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,57639000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,710757000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,16000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,424087000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,149000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,378104000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,1170000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,798000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,59070000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,22503000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,14211000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,4431000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,25000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,14211000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,12000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,25000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,21982000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,1828000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,160000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20241231,0,424087000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,10881000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,73387000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,303063000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,18617000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,6549000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,15141000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,261536000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,261536000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,2203000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,1006000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,55756000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,55756000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,30846000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,10539000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,25924000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,312578000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,91333000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,536123000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,49887000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,138000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,48214000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,31000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,427625000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,220990000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,14383000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,58919000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,4866000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,239762000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,101000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,57020000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,23988000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,0.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,100699000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,100699000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,541000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,6633000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,11272000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,53331000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,472697000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,192000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,49141000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,58084000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,24263000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,9901000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,11932000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,60159000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,0.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,37000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,1360000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,8839000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,11000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,0.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,1375000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,0.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,23547000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,488000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,30727000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,9199000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,30727000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,6385000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,90634000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,204454000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,1104820000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,1104820000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,30727000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,227554000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,359000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,676000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,427625000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,18000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,0.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,221504000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,77000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,23435000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,10881000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,581271000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,34000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,30765000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,201723000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,2817000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,5118000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,2676000000.0000,(2) Turkey includes all countries in which Garanti BBVA operates.,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,46988000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,173907000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,24230000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,57046000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,792242000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,25000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,472697000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,5000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,427625000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,1327000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,739000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,73429000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,24865000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,14346000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,4140000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,513000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,14346000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,16000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,24000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,25829000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,1715000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,179000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-010001,MaximumExposureToCreditRisk,20251231,0,472697000000.0000,,842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,961863000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,961863000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,961863000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,961863000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,961863000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,961863000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,3662000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,5737000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,1218000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,723000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,7779000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,3000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,395000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,1336000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,1145000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,28412000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,10913000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,27499000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,5139000000.0000,,1039765,ING GROEP NV,6029,20-F
0001628280-26-011979,MaximumExposureToCreditRisk,20241231,0,2085000000.0000,,1039765,ING GROEP NV,6029,20-F
